Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Five Fingers of Death	boomchakalaka	five_fingers_of_death_bcl	State	Eaters of the Lotus	State	1	{lot}{lot}					Common	five finger death	Subject Character inflicts +2 damage. When subject smokes a Character by inflicting combat damage, toast that Character instead.	
Fox On the Run	boomchakalaka	fox_on_the_run_bcl	Event	Ascended	Event	0	{asc}{asc}					Uncommon	fox run	Play after an unsuccessful attack. The attack is considered to be a success. You may unturn one Character that was an attacker in that attack.	
Funky Monkey	boomchakalaka	funky_monkey_bcl	Character	Jammers	Chimp Pimp	3	{jam}{jam}{jam}	{jam}	5			Rare	funky monkey chimp pimp	Unique. Opponents cannot steal Power from you. Once each turn, you may give another {jam} Character +1 Fighting until the end of the turn.	
Good Ol' Boys	boomchakalaka	good_ol_boys_bcl	Character	Dragons	Righteous Rednecks	2	{dra}	{dra}	2			Common	good old boy righteous redneck	+1 Fighting for every 3 {dra} resources in your pool.	
Heavy Machine Gun	boomchakalaka	heavy_machine_gun_bcl	State	Unaligned	State	2						Uncommon	heavy machine gun	Weapon. Play on a Vehicle. When the subject of that Vehicle enters combat, you may turn this card to inflict 4 damage, divided any way you choose, on Characters at this location. (Before combat damage is dealt.)	
Ice Shaman	boomchakalaka	ice_shaman_bcl	Character	Four Monarchs	Netherworld Sorcerer	2	{mon}{mon}	{mon}{mag}	2			Common	ice shaman netherworld sorcerer	Turn to inflict 1 damage on any Character. Turn to remove 1 damage from any Character.	
Ice Totem	boomchakalaka	ice_totem_bcl	Edge	Four Monarchs	Edge	2	{mon}{mon}					Uncommon	ice totem	Limited. Turn to heal a Character you control.	
Ice Vixen	boomchakalaka	ice_vixen_bcl	Character	Four Monarchs	Stone Cold Fox	4	{mon}{mon}	{mon}	6			Uncommon	ice vixen stone cold fox	Heal Ice Vixen when a State is played on her.	
Isis Fox	boomchakalaka	isis_fox_bcl	Character	Dragons	Soul Sister	3	{dra}{dra}{dra}	{dra}	3			Rare	isis fox soul sister	Unique. Each time you declare an attack, Isis Fox gains +1 Fighting until she leaves play.	
Jack Hades	boomchakalaka	jack_hades_bcl	Character	Dragons	Motorcycle Daredevil	4	{dra}{dra}	{dra}	5			Rare	jack hades motorcycle daredevil	Unique. While the subject of a Vehicle, he gains +1 Fighting, Independent, and Guts. You may sacrifice a Vehicle on him to cancel an Event targeting him that would damage, smoke, or toast him.	
John Tower	boomchakalaka	john_tower_bcl	Character	Dragons	One Bad Mother	4	{dra}{dra}{dra}	{dra}	7			Rare	john tower one bad mother	Unique. Independent. When an opponent targets John Tower with an effect, you may play one Character in response. You may spend damage counters on him as if they were Power while doing so.	
Kung Fu Prodigy	boomchakalaka	kung_fu_prodigy_bcl	State	Guiding Hand	State	0	{han}					Common	kung fu prodigy	Subject Character gains the designators <Martial> and <Artist>. You may turn any {chi} State on subject to reduce any damage inflicted on subject by 2.	
Life in the Fast Lane	boomchakalaka	life_in_the_fast_lane_bcl	Event	Dragons	Event	1	{dra}					Uncommon	life fast lane	Play when a Vehicle leaves play :: Inflict 3 non-combat damage on all Characters and Sites at the Vehicle's last location.	
Mad Monkey Kung Fu	boomchakalaka	mad_monkey_kung_fu_bcl	State	Guiding Hand	State	2	{han}{han}					Common	mad monkey kung fu	Subject Character gains +3 Fighting. Subject gains Toughness: 2 against damage from non-Character cards.	
Magnum Justice	boomchakalaka	magnum_justice_bcl	Edge	Unaligned	Cop Edge	1						Uncommon	magnum justice cop	Limited. Turn and maintain to give target <Cop> Character +3 damage to Characters.	
Maverick Trucker	boomchakalaka	maverick_trucker_bcl	Character	Dragons	Blue-Collar Hero	3	{dra}{dra}	{dra}	3			Common	maverick trucker blue collar hero	Guts. Toughness: 1. You may play a Vehicle on Maverick Trucker at -1 cost.	
Max Brunner	boomchakalaka	max_brunner_bcl	Character	Ascended	Pledged Cop	4	{asc}{asc}{asc}	{asc}	5			Rare	max brunner pledged cop	Unique. You may treat <Cop> and <Pledged> as matching designators.	
Mr. Simms	boomchakalaka	mr_simms_bcl	Character	Unaligned	Hood Lieutenant	2			2			Rare	mr simms hood lieutenant	Unique. Once per turn, you may redirect damage inflicted by a non-Character source on a card you control to any Character controlled by the player who controlled the source of the damage.	
Napalm Sunrise	boomchakalaka	napalm_sunrise_bcl	Event	Architects of the Flesh	Event	2	{arc}{arc}					Common	napalm sunrise	Play during your turn. Inflict 2 damage on each Character and Site at target location.	
Night Moves	boomchakalaka	night_moves_bcl	Edge	Ascended	Edge	1	{asc}{asc}{asc}					Uncommon	night move	Limited. Characters intercepting your Characters inflict -1 damage. All opponents gain 2 Power when this card leaves play.	
Nuclear Power Plant	boomchakalaka	nuclear_power_plant_bcl	Site	Ascended	Site	1	{asc}	{asc}		1	8	Uncommon	nuclear power plant	Limited. You cannot turn Sites at this location.	
Nunchuks	boomchakalaka	nunchuks_bcl	State	Chi	State	1	{chi}{chi}					Common	nunchuk	Weapon. Turn to inflict 3 damage, divided any way you choose, on Characters at subject Character's location.	
Outlaw Bikers	boomchakalaka	outlaw_bikers_bcl	Character	Jammers	Easy Riders	2	{jam}{jam}	{jam}	2			Common	outlaw biker easy rider	Mobility. Once during your Main Shot, you may play a Weapon or Vehicle from your smoked pile on Outlaw Bikers.	
Partners	boomchakalaka	partners_bcl	State	Unaligned	Cop State	1						Common	partner cop	Play on a <Cop> Character you control and choose another <Cop> Character. Both Characters gain +1 Fighting. When either Character is smoked, unturn the other, and it gains +1 Fighting until it leaves play.	
Pinball Arcade	boomchakalaka	pinball_arcade_bcl	Site	Feng Shui Site	Feng Shui Site					1	6	Common	pinball arcade	When an attack you declared succeeds, turn to inflict 1 damage on any card in play.	
Political Corruption	boomchakalaka	political_corruption_bcl	Edge	Ascended	Edge	2	{asc}{asc}					Uncommon	political corruption	Generates 1 Power if you control at least one Feng Shui Site.	
Punks	boomchakalaka	punks_bcl	Character	Jammers	Anarchist Rebels	1		{jam}	1			Common	punk anarchist rebel	+2 damage against Unique cards.	
Rama Singh	boomchakalaka	rama_singh_bcl	Character	Purists	Freaky Sorcerer	3	{pur}{pur}{pur}	{pur}{mag}	5			Rare	rama singh freaky sorcerer	Unique. When Rama Singh enters play, return an Edge in your smoked pile to play.	
Real Bad Cat	boomchakalaka	real_bad_cat_bcl	State	Dragons	State of Mind	2	{dra}{dra}					Uncommon	real bad cat mind	Subject Character gains +3 Fighting and Independent.	
Righteous Bro	boomchakalaka	righteous_bro_bcl	Character	Guiding Hand	Shaolin Brother	3	{han}{han}	{han}	3			Common	righteous bro shaolin brother	Superleap. When an opponent generates 6 or more Power, steal 1 Power from that player.	
Rocket Man	boomchakalaka	rocket_man_bcl	Character	Architects of the Flesh	Cyborg	2	{arc}	{arc}{tek}	2			Common	rocket man cyborg	While attacking, Rocket Man gains Toughness: X and +X damage. X= the number of unturned Characters and turned Sites at his target's location.	
Roller Rink	boomchakalaka	roller_rink_bcl	Site	Feng Shui Site	Feng Shui Site					1	6	Common	roller rink	Turn to return to your hand a Character in your smoked pile whose cost is less than the amount of damage on this card.	
Rookies	boomchakalaka	rookies_bcl	Character	Dragons	Idealistic Cops	2		{dra}	2			Common	rookie idealistic cop	When this card is targeted or smoked by an opponent's non-Character card, you may gain 1 Power or play up to 2 <Cop> or <Police> cards at -1 cost.	
Serena Chase	boomchakalaka	serena_chase_bcl	Character	Ascended	Transformed Stone Fox	3	{asc}{asc}	{asc}	4			Rare	serena chase transformed stone fox	Unique. Stealth. If she is attacking a card controlled by a player who controls 3 or more Sites, gain 1 Power when she damages her target.	
Simian Liberation Army	boomchakalaka	simian_liberation_army_bcl	Character	Jammers	Anarchist Apes	1	{jam}{jam}	{jam}	1			Common	simian liberation army anarchist ape	+3 damage during the turn they enter play. Gain 2 Power when this card smokes a Character with a printed Fighting greater than 7.	
Smoke on the Water	boomchakalaka	smoke_on_the_water_bcl	Event	Guiding Hand	Event	0	{han}					Common	smoke water	Play when you declare an attack. No player may turn more than one Character to change location this attack.	
Snake Fighter	boomchakalaka	snake_fighter_bcl	Character	Eaters of the Lotus	Hood Martial Artist	2	{lot}	{lot}	2			Uncommon	snake fighter hood martial artist	You may inflict 2 damage on a Character at his location when he smokes a Character by inflicting combat damage.	
Soul Doctor	boomchakalaka	soul_doctor_bcl	Character	Four Monarchs	Ice Priest	2		{mon}{mag}	2			Common	soul doctor ice priest	Sacrifice to heal a Character you control.	
Spencer's Beauties	boomchakalaka	spencers_beauties_bcl	Character	Dragons	Foxy Heroines	6	{dra}{dra}{dra}{dra}	{dra}	9			Rare	spencer beauty foxy heroine	Unique. Independent. Guts. Mobility.	
Spies Everywhere	boomchakalaka	spies_everywhere_bcl	Edge	Eaters of the Lotus	Edge	0	{lot}{lot}{lot}					Uncommon	spy everywhere	Unique. When an opponent targets you, or targets or attacks a card you control, you may look at his or her hand.	
Stick it to The Man!	boomchakalaka	stick_it_to_the_man_bcl	Event	Jammers	Event	0	{jam}{jam}					Uncommon	stick it man	Cancel an effect that cancels.	
Strange Magic	boomchakalaka	strange_magic_bcl	Event	Purists	Event	0	{pur}{pur}					Uncommon	strange magic	Cannot be played during an attack. Change the location of all Characters one column to the left, if possible.	
Street Fighter	boomchakalaka	street_fighter_bcl	Character	Dragons	Martial Artist	3	{dra}{dra}	{dra}	3			Uncommon	street fighter martial artist	Guts. Target another Character when Street Fighter enters play. That Character gains +2 Fighting while Street Fighter is in play.	
Street Gang	boomchakalaka	street_gang_bcl	Character	Jammers	Young Hoods	2		{jam}	2			Common	street gang young hood	Mobility. Once per turn, you may redirect damage inflicted on this card by an opponent's non-Character card to any Site in play.	
Superfreak	boomchakalaka	superfreak_bcl	Character	Architects of the Flesh	Abomination	4	{arc}{arc}{tek}	{arc}	6			Rare	super freak abomination	Unique. While attacking, Superfreak inflicts half (round down) its combat damage as if it had Ambush, and the rest normally. Each is considered to be a separate source of damage.	
Swinging With the Hand	boomchakalaka	swinging_with_the_hand_bcl	Event	Guiding Hand	Event	1	{han}{han}					Common	swinging hand	Redirect all damage inflicted by an opponent's non-Character card to target card.	
Taggert	boomchakalaka	taggert_bcl	Character	Dragons	Streetwise Cop	2	{dra}	{dra}	2			Rare	taggert streetwise cop	Unique. Independent. When an opponent turns a Site or plays an Event while Taggert is turned, Taggert gains +1 Fighting until he leaves play.	
The Big Boss	boomchakalaka	the_big_boss_bcl	Character	Unaligned	Hood Mastermind	4			5			Rare	big boss hood mastermind	Unique. During your Main Shot, you may play one State, Site, Edge, or Character from your smoked pile if it has the designator <Hood>.	
The Discombobulator	boomchakalaka	the_discombobulator_bcl	State	Jammers	Weird Science State	2	{jam}{jam}{tek}{tek}					Rare	discombobulator weird science	Unique. Schtick. Play on a Site you control. Turn and maintain to blank the rules text of all Sites at target location.	
The Man	boomchakalaka	the_man_bcl	Character	Ascended	Lodge Chairperson	3	{asc}{asc}{asc}{asc}{asc}	{asc}{asc}	4			Rare	man lodge chairperson	Unique. Once during each opponent's Main Shot, you may play an Edge, Character, or Site.	
The Mantis	boomchakalaka	the_mantis_bcl	Character	Eaters of the Lotus	Martial Artist Assassin	3	{lot}{lot}	{lot}	3			Rare	mantis martial artist assassin	Unique. Assassinate. Toughness: 2 against damage that is equal to or less than his Fighting. You may inflict 1 damage on any Character when he smokes a Unique Character.	
The Nefarious Master Chin	boomchakalaka	the_nefarious_master_chin_bcl	Character	Eaters of the Lotus	Hood Mastermind	4	{lot}{lot}{lot}	{lot}	7			Rare	nefarious master chin hood mastermind	Unique. Toughness: 2 while in a Faceoff. Gain 1 Power when you win a Faceoff.	
The Suits	boomchakalaka	the_suits_bcl	Character	Ascended	Pledged Agents	3		{asc}	3			Common	suit pledged agent	+2 damage against Unique cards. If you have {asc} {asc} {asc} {asc} in your pool, you may discard this card to look at an opponent's hand.	
The White Leopard Club	boomchakalaka	the_white_leopard_club_bcl	Site	Eaters of the Lotus	Tacky Hood Site	2	{lot}	{lot}		1	2	Rare	white leopard club tacky hood	Unique. +X Body. X= the number of <Hood> Characters in your smoked pile. Turn during any Main Shot to cancel a 0-cost Event.	
Throwdown in Chinatown	boomchakalaka	throwdown_in_chinatown_bcl	Event	Eaters of the Lotus	Event	0	{lot}{lot}					Uncommon	throwdown chinatown	Play during your Main Shot. Each player, starting with you and proceeding clockwise, may inflict up to 2 damage, divided any way they choose, on Characters.	
Time Keeps On Slipping	boomchakalaka	time_keeps_on_slipping_bcl	Event	Purists	Event	1	{pur}{pur}{mag}{mag}					Uncommon	time keep slipping	Limited. Play at the start of your turn. Your cards generate twice as much Power this Establishing Shot. Skip your Main Shot.	
Vassals of Chin	boomchakalaka	vassals_of_chin_bcl	Character	Eaters of the Lotus	Hood Martial Artists	3	{lot}	{lot}	4			Common	vassal chin hood martial artist	When Vassals of Chin turn to attack, they gain +X Fighting until the end of the attack. X= the number of other <Hood> and <Punk> attackers.	
Walk on the Wild Side	boomchakalaka	walk_on_the_wild_side_bcl	State	Ascended	State	1	{asc}{asc}					Common	walk wild side	Play on a <Lodge> or <Transformed> Character. All damage inflicted on subject by {mag} cards is increased by 1. While attacking, subject gains +2 Fighting and Toughness: 1.	
We Got the Funk	boomchakalaka	we_got_the_funk_bcl	Edge	Dragons	Superfly Edge	2	{dra}					Uncommon	we funk super fly	Unique. Enters play turned. Cannot unturn unless you have six {dra} in your pool. Gain 3 Power the first time this card unturns. Turn and sacrifice to search through your deck for a Unique {dra} Character, show it to opponents, and put it into your hand.	
We Have the Technology	boomchakalaka	we_have_the_technology_bcl	Edge	Architects of the Flesh	Edge	2	{arc}{arc}					Uncommon	we technology	Limited. Place a counter on this card at the end of your turn. You may spend these counters as if they were Power while playing non-Character {tek} cards.	
Zodiac Lounge	boomchakalaka	zodiac_lounge_bcl	Site	Unaligned	Hood Site	2				1	4	Rare	zodiac lounge hood	Unique. If Zodiac Lounge is in the front row, Characters at its location that turn to attack inflict +1 damage until the end of the attack.	
