Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Johann Bonengel (DF)	darkfuture	johann_bonengel_df	Character	Architects of the Flesh	BuroPresident	3	{arc}{arc}{arc}{arc}{arc}	{arc}{arc}	5	0	0	Rare	johann bonengel buro president	Unique. Opponents cannot play States on cards you control while this card is unturned. Turn to gain 2 Power.	
Johnny Badhair	darkfuture	johnny_badhair_df	Character	Dragons	Wild Man	5	{dra}{dra}{dra}	{dra}{jam}	7	0	0	Rare	johnny badhair wild man	Unique. Guts. Cannot be sacrificed. At the end of a turn in which this card was smoked, cut your deck, draw a card, and show it to your opponents. If the card is a State or a Character with a resource condition, return this card to play.	
Jury-Rigged Dynamo	darkfuture	juryrigged_dynamo_df	State	Jammers	State	1	{jam}{tek}		0	0	0	Common	jury rigged dynamo	Limited. Play on a Site you control. When an opponent gains Power outside of his or her Establishing Shot, you may either unturn this card, or turn it to gain 1 Power.	
Just a Rat	darkfuture	just_a_rat_df	Character	Ascended	Lodge Survivor	3	{asc}	{asc}	3	0	0	Common	just rat lodge survivor	Stealth. Inflict 2 damage on any Character that Just a Rat bypasses using Stealth.	
Kar Fai's Last Stand	darkfuture	kar_fais_last_stand_df	Event	Dragons	Event	1	{dra}{dra}		0	0	0	Uncommon	kar fai last stand	Faceoff. Turn a Character you control and target an opponent's Character with Fighting no lower than two less than yours. The winner's Character gains Guts and Toughness: 1 until it leaves play.	
Kar Fai's Legacy	darkfuture	kar_fais_legacy_df	Event	Dragons	Event	0	{dra}{dra}{dra}		0	0	0	Uncommon	kar fai legacy	Play when a Unique Character you control is smoked. Toast that Character :: Gain Power equal to half (round up) of that Character's cost.	
Killing Ground	darkfuture	killing_ground_df	Site	Unaligned	Battleground Site	0			0	0	5	Common	killing ground battleground	Any player who seizes this site gains 2 Power. If Killing Ground is in your front row, all of your Characters inflict +1 damage on interceptors, and you may play non-Unique 0-cost non-Feng Shui Sites even if you have already played a Site during your turn.	
King Kung	darkfuture	king_kung_df	Character	Jammers	Cyborg Gorilla	6	{jam}{jam}{jam}{jam}{tek}	{jam}	12	0	0	Rare	king kung cyborg gorilla	Unique. If King Kung enters combat with a Site, he enters combat with all Sites at that location simultaneously. (Divide his combat damage among the Sites.)	
Legion of the Damned	darkfuture	legion_of_the_damned_df	Character	Eaters of the Lotus	Undead Soldiers	3	{lot}{lot}	{lot}	3	0	0	Common	legion damned undead soldier	When Legion of the Damned turns to attack, you may inflict 2 damage on a Site.	
Louie the Roach	darkfuture	louie_the_roach_df	Character	Ascended	Lodge Survivor	2	{asc}{asc}{asc}	{asc}	2	0	0	Rare	louie roach lodge survivor	Unique. Toughness: 2.	
Major Hottie	darkfuture	major_hottie_df	Character	Jammers	Ex-Buro Operative	4	{jam}{jam}	{jam}	5	0	0	Rare	major hottie ex buro operative	Unique. All {jam} Characters gain Toughness: 1 against combat damage. Turn during an attack :: All {jam} Characters inflict +2 damage until the end of the attack.	
Marauder Gang	darkfuture	marauder_gang_df	Character	High Tech	Renegade Cyborgs	2	{tek}	{tek}	3	0	0	Common	marauder gang renegade cyborg	At the end of your turn, smoke this card if it did not attack this turn.	
Marauder Lord	darkfuture	marauder_lord_df	Character	High Tech	Ruthless Cyborg	4	{tek}{tek}	{tek}	5	0	0	Uncommon	marauder lord ruthless cyborg	When Marauder Lord turns to attack, he gains +1 Fighting until he leaves play.	
Mark IV Fusion Rifle	darkfuture	mark_iv_fusion_rifle_df	State	High Tech	State	1	{tek}{tek}{tek}{tek}		0	0	0	Uncommon	mark iv fusion rifle	Weapon. Play on a Character. Unturn this card when an opponent targets a card you control with an Event or Site. Turn to inflict 3 damage to a Character or Site at subject's location.	
Master Gardener	darkfuture	master_gardener_df	Character	Guiding Hand	Elderly Geomancer	2	{han}{han}	{han}{chi}	2	0	0	Uncommon	master gardener elderly geomancer	Turn and maintain to cancel target Feng Shui Site's effects and rules text.	
Master Hao	darkfuture	master_hao_df	Character	Guiding Hand	Superior Martial Artist	4	{han}{han}{han}{han}	{han}{chi}	6	0	0	Rare	master hao superior martial artist	Unique. You may choose a Character once per turn while Master Hao is attacking. He takes no damage from that Character until the end of the turn.	
Master Mechanic	darkfuture	master_mechanic_df	Character	Dragons	Renegade Techie	3	{dra}{dra}	{dra}{tek}	4	0	0	Uncommon	master mechanic renegade techie	Turn during any Main Shot to play a Vehicle from your smoked pile on a card you control at -1 cost.	
MegaTank	darkfuture	megatank_df	State	High Tech	State	5	{tek}{tek}{tek}		0	0	0	Uncommon	mega tank	Vehicle. Subject Character gains +7 Fighting and Toughness: 2. Subject cannot be damaged or removed from play by {arc} Events.	
Memory Palace	darkfuture	memory_palace_df	Event	Purists	Event	1	{pur}{pur}{pur}		0	0	0	Rare	memory palace	One-Shot. Lay your entire hand on the table, face up. You may play these cards as if they were in your hand, but cannot discard them. These cards are not in play or in your hand.	
Memory Reprocessing	darkfuture	memory_reprocessing_df	Event	Magic	Event	1	{mag}{mag}		0	0	0	Uncommon	memory reprocessing	Toast It. Immediately play an event from target opponent's smoked pile at normal cost; that player gains 1 Power.	
Memory Spirit	darkfuture	memory_spirit_df	Character	Purists	Psychic Construct	3	{pur}{mag}	{pur}{mag}	4	0	0	Common	memory spirit psychic construct	When any opponent does not discard any cards during his or her Establishing Shot, Memory Spirit gains +1 Fighting until it leaves play.	
Misery Totelben	darkfuture	misery_totelben_df	Character	Purists	Insane Musician	3	{pur}	{pur}{mag}	3	0	0	Rare	misery totelben insane musician	Unique. Uncopyable. -2 damage. Cannot attack, intercept, or turn. Each of your back-row Sites copies the rules text of the Feng Shui Site in front of it.	
Mobile HQ	darkfuture	mobile_hq_df	State	Dragons	State	3	{dra}{dra}	{tek}	0	0	0	Rare	mobile hq	Unique. Vehicle. Subject Character gains +3 Fighting and Mobility. If subject is unturned, turn Mobile HQ to heal target Character.	
Motor Pool	darkfuture	motor_pool_df	Site	Unaligned	Site	2			0	1	5	Uncommon	motor pool	Generates no Power while turned. Turn to play a Vehicle on a Character you control at -2 cost.	
Mount Makarakomburu	darkfuture	mount_makarakomburu_df	Site	Feng Shui Site	Feng Shui Site	3			0	2	8	Rare	mount makarakomburu	Unique. Cannot be burned. Mount Makarakomburu can be the target of attacks while in the back row.	
Mutator	darkfuture	mutator_df	Character	Purists	Probability Spirit	4	{pur}{pur}{mag}{mag}	{pur}{mag}	6	0	0	Uncommon	mutator probability spirit	Once per turn, you may raise or lower by one until the end of the turn any number not written as words on another card at this location. This cannot change a number to zero.	
Newest Model	darkfuture	newest_model_df	State	High Tech	State	0	{tek}{tek}		0	0	0	Common	newest model	Not cumulative. The values of all numbers not written as words in the rules text of subject Vehicle or {tek} State are increased by one. Any opponent's effect that would directly remove subject from play smokes Newest Model instead.	
Nexus Tower	darkfuture	nexus_tower_df	Site	Purists	Site	3	{pur}{pur}{pur}{mag}	{pur}{mag}	0	1	8	Rare	nexus tower	Unique. The number of Feng Shui Sites you need for victory is reduced by one. Once during your turn, you may play a {mag} card at +1 cost from your smoked pile, that card is considered to be Toast-It.	
No Man's Land	darkfuture	no_mans_land_df	Site	Unaligned	Battleground Site	1			0	0	5	Common	no man land battleground	Any player who seizes this Site gains 2 Power. If this card is in your front row, turn and maintain and target a Character :: That Character's damage cannot be reduced or redirected by opponents.	
Nuked (DF)	darkfuture	nuked_df	Event	Jammers	Event	1	{jam}{jam}		0	0	0	Common	nuked	Choose an opponent and flip a coin. Tails: repeat the coin flip with the next player to the left. Heads: choose a Site controlled by that player :: Smoke the chosen Site.	
Orbital Laser Strike	darkfuture	orbital_laser_strike_df	Event	High Tech	Event	1	{tek}		0	0	0	Common	orbital laser strike	Inflict X damage on target Site. X= the number of {tek} resources in your pool.	
Paradox Divination	darkfuture	paradox_divination_df	Event	Purists	Event	1	{pur}{mag}		0	0	0	Uncommon	paradox divination	Look at the top X cards of your deck, and return them in any order. X= the number of {mag} resources in your pool.	
Parting Gift	darkfuture	parting_gift_df	Event	Jammers	Event	1	{jam}{jam}		0	0	0	Common	parting gift	Play when an attack you declared on a Site ends if you did not reduce the Site's Body to 0. Inflict 2 damage on the Site and all Characters at that location. (Including any remaining attackers.)	
Portal Nexus	darkfuture	portal_nexus_df	State	Purists	State	1	{pur}{pur}		0	0	0	Uncommon	portal nexus	Schtick. Subject non-Unique Site has +3 Body. Turn to exchange the positions of Feng Shui Sites you control. This may change the target of an attack.	
Primus	darkfuture	primus_df	Character	Purists	Master of Paradox	4	{pur}{pur}{pur}	{pur}{mag}{mag}	7	0	0	Rare	primus master paradox	Unique. When Primus enters play, target an opponent, who cannot respond with Events :: Target player cannot play cards this turn.	
Purist Aspirant	darkfuture	purist_aspirant_df	Character	Purists	Expendable Lackey	1		{pur}	1	0	0	Common	purist aspirant expendable lackey	Sacrifice to reduce to 0 all non-combat damage from a single source to Characters you control.	
Purist Initiate	darkfuture	purist_initiate_df	Character	Purists	Student Sorcerer	1		{pur}{mag}	1	0	0	Common	purist initiate student sorcerer	Your <Purist> cards in play, your hand, your deck, and your smoked pile require and provide {pur} instead of {arc} and {lot}. This card's rules text is still active in your smoked pile.	
Quantum Sorcery	darkfuture	quantum_sorcery_df	Edge	Purists	Edge	1	{pur}{pur}{mag}{mag}		0	0	0	Uncommon	quantum sorcery	Turn this card and a {mag} Character you control :: Gain one Power or draw a card.	
Raptor Squad	darkfuture	raptor_squad_df	Character	Architects of the Flesh	Blood-Thirsty Abominations	3	{arc}	{arc}{tek}	4	0	0	Common	raptor squad blood thirsty abomination	Ambush. If Raptor Squad attacks, it does not unturn during your next Establishing Shot.	
Rebel Consumer	darkfuture	rebel_consumer_df	Character	Guiding Hand	Freedom Fighter	3		{han}{chi}	3	0	0	Common	rebel consumer freedom fighter	+3 damage against cards controlled by a player who is closer to victory than you.	
Replacement Parts	darkfuture	replacement_parts_df	State	High Tech	State	1	{tek}		0	0	0	Common	replacement part	Remove up to three damage on subject Character when you play this card. Subject gains +1 Fighting and the designator <Cyborg>.	
Rhys Engel	darkfuture	rhys_engel_df	Character	Purists	Purist Mastermind	5	{pur}{pur}{pur}{pur}	{pur}{pur}{mag}	9	0	0	Rare	rhys engel purist mastermind	Unique. Once per turn, you may discard a card to cancel a Feng Shui Site until the end of the turn or reveal a Feng Shui Site.	
SAM Simian	darkfuture	sam_simian_df	Character	Jammers	Destructive Primate	2	{jam}{jam}	{jam}	2	0	0	Uncommon	sam simian destructive primate	Once during your Main Shot you may inflict 2 damage to a Site you control :: SAM Simian gains +2 Fighting until the end of the turn.	
Secret Laboratory	darkfuture	secret_laboratory_df	Site	High Tech	Site	2		{tek}{tek}	0	1	5	Common	secret laboratory		
Sergeant Blightman	darkfuture	sergeant_blightman_df	Character	Architects of the Flesh	Mutating Soldier	4	{arc}{arc}	{arc}	9	0	0	Rare	sergeant blightman mutating soldier	Unique. Toast It. Cannot turn to heal. Inflict 3 damage on Sergeant Blightman at the start of your turn.	
Serket	darkfuture	serket_df	Character	Ascended	Reascended Scorpion	4	{asc}{asc}{asc}{tek}{tek}	{asc}	7	0	0	Rare	serket reascended scorpion	Unique. Opponents cannot declare only one interceptor against Serket. When Serket is intercepted, you choose the order of her interceptors. You may pay 1 Power to inflict 2 damage on any Character which is intercepting her.	
Shaolin Agent	darkfuture	shaolin_agent_df	Character	Guiding Hand	Undercover Monk	2	{han}	{han}{chi}	2	0	0	Common	shaolin agent undercover monk	When Shaolin Agent turns to attack, he gains +X Fighting until he leaves play. X= the number of opponents' cards at his target's location minus 3. X cannot be less than 0.	
Spirit Shield Generator	darkfuture	spirit_shield_generator_df	State	Architects of the Flesh	State	1	{arc}{arc}		0	0	0	Common	spirit shield generator	Subject Character gains Toughness: 1. Reduce all non-combat damage inflicted on subject to 0. Damage cannot be redirected to subject.	
Simian Sneaker	darkfuture	simian_sneaker_df	Character	Jammers	Primate Saboteur	1	{jam}	{jam}	1	0	0	Common	simian sneaker primate saboteur	+1 damage to Sites. Return this card to play when a Site you own is seized.	
Smart Missile	darkfuture	smart_missile_df	Edge	High Tech	Edge	1	{tek}		0	0	0	Uncommon	smart missile	Enters play turned. Turn and sacrifice to inflict 6 damage on target turned Site or target Character that is the subject of a Vehicle.	
Snowblind	darkfuture	snowblind_df	Event	Four Monarchs	Event	0	{mon}{mon}		0	0	0	Common	snowblind	Limited. Toast-It. Target attacker ceases attacking.	
Spawn of the New Flesh	darkfuture	spawn_of_the_new_flesh_df	Character	Architects of the Flesh	Unstable Abomination	3	{arc}	{arc}	X	0	0	Uncommon	spawn new flesh unstable abomination	Unique. Ambush. X= the number of columns in your Site structure.	
Spirit Guardian	darkfuture	spirit_guardian_df	Edge	Magic	Edge	2	{mag}{mag}		0	0	0	Uncommon	spirit guardian	Limited. Turn when an opponent smokes a Character you control to inflict 2 damage on a Character he or she controls.	
