Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Echo Distortion	criticalshift	echo_distortion_cs	Event	Purists	Event	1	{pur}	{pur}				Common	echo distortion	Copy a Site's rules text to target Site until the end of the turn.	
Elephant Style	criticalshift	elephant_style_cs	State	Guiding Hand	State	1	{han}{han}{chi}					Common	elephant style	Subject Character gains Toughness: X. X= 1 + the number of {chi} provided by subject.	
Everything Falls Apart	criticalshift	everything_falls_apart_cs	Edge	Ascended	Edge	0	{asc}{asc}{asc}					Uncommon	everything fall apart	Limited. When any player declares one or more attackers, he or she gains 1 Power. No player may gain more than 2 Power this way per turn.	
Feral Regression	criticalshift	feral_regression_cs	State	Ascended	State	1	{asc}{asc}					Uncommon	feral regression	Subject Character's rules text is blank. It gains +X Fighting if it is <Lodge> or <Transformed>. X= the number of {asc} resources required and provided by subject.	
Flambards	criticalshift	flambards_cs	Character	Four Monarchs	Fire Secret Society	3	{mon}	{mon}{chi}	4			Common	flambard fire secret society	When this card enters or leaves play, inflict 1 damage on all opponents' Sites.	
Floating Teeth	criticalshift	floating_teeth_cs	Character	Four Monarchs	Darkness Horrors	3	{mon}	{mon}	4			Common	floating teeth darkness horror	When you sacrifice a Character, this card gains +1 Fighting until it leaves play.	
Forgotten Temple	criticalshift	forgotten_temple_cs	Site	Feng Shui Site	Feng Shui Site					1	7	Uncommon	forgotten temple	Limited. Turn at the end of any opponent's turn in which at least one card you own was smoked :: Gain 1 Power.	
Freelance Platoon	criticalshift	freelance_platoon_cs	Character	Ascended	Abandoned Pledged Agents	2	{asc}	{asc}	2			Common	freelance platoon abandoned pledged agent	Stealth. When this card damages the target of its attack, you may draw a card.	
Frenzy Engine	criticalshift	frenzy_engine_cs	State	Architects of the Flesh	Arcanowave State	1	{arc}{tek}					Uncommon	frenzy engine arcanowave	Play on a Site. When you declare attackers, any that were at this location gain +1 damage until the end of the attack.	
Gathering the Fire	criticalshift	gathering_the_fire_cs	Event	Four Monarchs	Event	1	{mon}					Common	gathering fire	Inflict X damage on target card. X= the number of <Fire> cards in play.	
General Gog	criticalshift	general_gog_cs	Character	Architects of the Flesh	Abomination Mastermind	5	{arc}{arc}{arc}{tek}	{arc}	9			Rare	general gog abomination mastermind	Unique. Tactics. Once per turn when this card uses Tactics, you may unturn it, and the attack is considered to be a success.	
Geoffrey Smythe	criticalshift	geoffrey_smythe_cs	Character	Architects of the Flesh	Cultist Traitor	2	{arc}{arc}{arc}	{arc}{pur}{mag}	3			Rare	geoffrey smythe cultist traitor	Unique. Turn :: Turn target Site, inflict 1 damage on it, and cancel it until the end of the turn.	
Habbakuk	criticalshift	habbakuk_cs	Site	Ascended	Floating Feng Shui Site	3	{asc}{asc}{asc}	{asc}		1	7	Rare	habbakuk floating	Unique. All <Lodge> Characters you control gain +2 Fighting. Turn :: Draw 3 cards.	
Harbinger	criticalshift	harbinger_cs	Character	Four Monarchs	Secret Herald of the Fire King	5	{mon}{mon}	{mon}{chi}{tek}	9			Rare	harbinger secret herald fire king	Unique. Play only if you control a <Secret> card. When this card enters combat, inflict 2 damage on every card it is in combat with.	
Haunted	criticalshift	haunted_cs	State	Eaters of the Lotus	Ghost State	0	{lot}					Common	haunted ghost	All damage inflicted on subject card is increased by 1. You may Reload this card when subject is smoked.	
Hirake Kazuko	criticalshift	hirake_kazuko_cs	Character	Syndicate	Corporate Mastermind	3	{syn}{syn}{syn}{syn}	{syn}	3			Rare	hirake kazuko corporate mastermind	Unique. Influence: 4. Turn and maintain :: Take control of target non-Unique Character.	
Hit Squad	criticalshift	hit_squad_cs	Character	Ascended	Violent Gangsters	1	{asc}	{asc}	1			Common	hit squad violent gangster gangsters	Turn :: Turn target Character.	
Homicide Detective	criticalshift	homicide_detective_cs	Character	Dragons	Jaded Cop	4	{dra}{dra}	{dra}	6			Uncommon	homicide detective jaded cop	Cannot be intercepted by Characters whose Fighting is less than the number of cards in their controller's hand. Once per turn, you may pay 1 Power :: All players draw 3 cards.	
Hot Zone	criticalshift	hot_zone_cs	Site	Unaligned	Wasteland Site	2				1	4	Uncommon	hot zone wasteland	Turn and maintain :: Cancel target Site.	
Howling for Blood	criticalshift	howling_for_blood_cs	Event	Architects of the Flesh	Event	1	{arc}					Common	howling blood	Play during an attack :: Target Character gains +X damage and Toughness: X until the end of the attack. X= 1, or 2 if target is an <Abomination>.	
Hydroponic Garden	criticalshift	hydroponic_garden_cs	Site	Feng Shui Site	Martian Feng Shui Site					1	7	Common	hydroponic garden martian	When an opponent seizes or burns this card, gain 1 Power and you may play a Feng Shui Site face-up at no cost.	
Ice Blessing	criticalshift	ice_blessing_cs	Event	Four Monarchs	Event	0	{mon}	{mag}				Common	ice blessing	Limited. Heal one or two cards controlled by opponents and gain 1 Power per card chosen. (You cannot heal undamaged cards.)	
Ice Carvers	criticalshift	ice_carvers_cs	Character	Four Monarchs	Netherworld Mystics	1	{mon}	{mon}{mag}	1			Common	ice carver netherworld mystic	You may remove 1 damage from a card you control at the end of each turn.	
Impossible Men	criticalshift	impossible_men_cs	Character	Purists	Self-Made Paradoxes	4	{pur}{pur}{mag}	{pur}	6			Uncommon	impossible man self made paradox	When this card turns to attack, you may immediately turn 1 card controlled by each opponent.	
Improvised Weapons	criticalshift	improvised_weapons_cs	State	Unaligned	State	1						Common	improvised weapon	Weapon. Enters play with 1 counter. When subject Character enters combat, place a counter on this card. Subject Character inflicts +X damage. X= the number of counters.	
Inside Man	criticalshift	inside_man_cs	Character	Syndicate	Connected Hood	4	{syn}{syn}	{syn}	5			Uncommon	inside man connected hood	Turn X Influence :: This card gains +X Fighting until the end of the turn.	
Iron Hands Ma	criticalshift	iron_hands_ma_cs	Character	Guiding Hand	Rebel Martial Artist	2	{han}{han}	{han}	2			Uncommon	iron hand ma rebel martial artist	Unique. Toughness: 1. +3 damage to Characters.	
Jigsaw Beast	criticalshift	jigsaw_beast_cs	Character	Architects of the Flesh	Modular Abomination	X	{arc}{arc}{arc}	{arc}{tek}	1			Uncommon	jigsaw beast modular abomination	Unique. Ambush. Reload: Sacrifice a {tek} Character. +X Fighting. X must be at least 1.	
Julienne Wong	criticalshift	julienne_wong_cs	Character	Dragons	Political Mastermind	4	{dra}{dra}	{dra}	6			Rare	julienne wong political mastermind	Unique. Toughness: 1 for each different faction resource in your pool.	
Junior Executive	criticalshift	junior_executive_cs	Character	Syndicate	Corporate Agent	1	{syn}	{syn}	1			Common	junior executive corporate agent	Influence: 2	
Kamikaze Cosmonauts	criticalshift	kamikaze_cosmonauts_cs	Character	Jammers	Outer-Space Saboteurs	1		{jam}	1			Common	kamikaze cosmonaut outer space saboteur	When this card turns to attack a Site, immediately turn that Site.	
Keeper of Echoes	criticalshift	keeper_of_echoes_cs	Character	Purists	Recursive Spirit	3	{pur}{pur}	{pur}{mag}	1			Rare	keeper echo recursive spirit	Unique. +X Fighting. You may immediately discard up to two cards when this card enters play. X= the total cost of those cards.	
LaGrange Four	criticalshift	lagrange_four_cs	Site	Feng Shui Site	Orbital Feng Shui Site					1	4	Rare	la grange four orbital	Unique. Turn :: Unturn target non-attacking Character.	
Lenny Wu	criticalshift	lenny_wu_cs	Character	Dragons	Martial Artist Cop	3	{dra}{dra}	{dra}{chi}	4			Uncommon	lenny wu martial artist cop	Unique. When this card enters combat with a Character, that Character gains -1 Fighting until the end of the turn.	
Li Han	criticalshift	li_han_cs	Character	Dragons	Kung Fu Prodigy	3	{dra}{dra}	{dra}{chi}	2			Rare	li han kung fu prodigy	Unique. Guts. +1 Fighting for each {dra} Character in play.	
Lightning Strike	criticalshift	lightning_strike_cs	Event	Four Monarchs	Thunder Event	2	{mon}{mon}					Uncommon	lightning strike thunder	Each Character at target location takes damage equal to its cost.	
malloc()	criticalshift	malloc_cs	Character	Dragons	Resurrected Hacker	4	{dra}{dra}{dra}	{dra}{tek}	6			Rare	malloc resurrected hacker	Unique. Toughness: 1. Once during your Main Shot, you may choose a resource :: All non-Event cards that require or provide that resource have their rules text blanked until the end of the turn.	
Mars Colonist	criticalshift	mars_colonist_cs	Character	Syndicate	Expendable Student	1		{syn}{chi}	1			Common	mars colonist expendable student		
Master Yuen	criticalshift	master_yuen_cs	Character	Guiding Hand	Teacher of the Red Principle	3	{han}{han}	{han}{chi}	4			Rare	master yuen teacher red principle	Unique. Toughness: 1. Turn two Sites you control :: Target {chi} Character gains Superleap until the end of the turn.	
Melting Flesh Squad	criticalshift	melting_flesh_squad_cs	Character	Architects of the Flesh	Unruly Abominations	3	{arc}{arc}	{arc}	5			Uncommon	melting flesh squad unruly abomination	Guts. Cannot turn to attack unless another {arc} Character with a different title is also attacking.	
Ming I's Chosen	criticalshift	ming_is_chosen_cs	State	Four Monarchs	Darkness State	2	{mon}{mon}					Uncommon	ming i chosen darkness	Schtick. Subject Character gains +X Fighting. Toast subject at the end of your turn if it did not attack that turn. X= the number of Characters controlled by opponents.	
Mistress of Blotted Moonlight	criticalshift	mistress_of_blotted_moonlight_cs	Character	Four Monarchs	Darkness Spirit	8	{mon}{mon}{mon}{mag}	{mon}{mag}	9			Rare	mistress blotted moonlight darkness spirit	Unique. Play at -X cost. X= the number of Power-generating Sites you control. Inflict 3 damage on a Power-generating Site you control :: Cancel an Event that targets this card.	
Moon Base	criticalshift	moon_base_cs	Site	Feng Shui Site	Feng Shui Site					1	7	Common	moon base	Turn :: Inflict 1 damage on target attacker.	
Muscle Car	criticalshift	muscle_car_cs	State	Dragons	Homemade Tank State	2	{dra}					Uncommon	muscle car homemade tank	Vehicle. Subject Character gains +3 Fighting and Guts.	
Mystical Cosine	criticalshift	mystical_cosine_cs	Edge	Purists	Edge	0	{pur}{pur}					Uncommon	mystical cosine	Play under the control of any player. You must play with your hand face-up. When an attack against you succeeds, the player to your left takes control of this card.	
Nanovirus	criticalshift	nanovirus_cs	State	Architects of the Flesh	State	0	{arc}{arc}					Common	nanovirus	Subject Character cannot be healed. Inflict 2 damage on subject at the start of its controller's turn.	
New Recruits	criticalshift	new_recruits_cs	Character	Architects of the Flesh	Netherworld Soldiers	2	{arc}	{arc}	2			Common	new recruit netherworld soldier	Choose a designator when this card enters play. All <Soldier> Characters have Toughness: 1 against Characters with that designator.	
Noriko Watson	criticalshift	noriko_watson_cs	Character	High Tech	Razor Girl	4	{tek}{tek}	{tek}	4			Promo	noriko watson razor girl	Unique. Ambush. +2 damage to Sites. While intercepting, this card inflicts its combat damage at the same time an attacker with Ambush would.	
Northern Long Fist	criticalshift	northern_long_fist_cs	State	Chi	State	0	{chi}{chi}					Uncommon	northern long fist	Limited. Schtick. When subject Character enters combat with an interceptor, you may choose to have subject inflict no damage this combat. Whether the damage reduction was successful or not, at the time it would have inflicted combat damage, instead inflict 1 plus that amount on the target of the attack. (This is not combat damage.)	
Orange Divination	criticalshift	orange_divination_cs	Event	Guiding Hand	Event	0	{han}{han}{chi}{chi}					Uncommon	orange divination	Look through the top X cards of your deck, where X = the number of {chi} resources in your pool. Select two cards and set them aside, reshuffle, and place the two cards on top of your deck in any order.	
Palace of Virtual Light	criticalshift	palace_of_virtual_light_cs	Site	Feng Shui Site	Feng Shui Site					1	9	Rare	palace virtual light	Unique. Turn and discard your hand :: Gain 1 Power.	
Panzer X	criticalshift	panzer_x_cs	State	Architects of the Flesh	Tank State	2	{arc}{arc}{tek}					Uncommon	panzer x tank	Vehicle. Subject Character gains +2 Fighting and Toughness: 1. Turn :: Inflict 2 damage on the target of subject's attack.	
Petal's Attendant	criticalshift	petals_attendant_cs	Character	Eaters of the Lotus	Eunuch Sorcerer Assassin	3		{lot}{mag}	3			Common	petal attendant eunuch sorcerer assassin	Assassinate. You may inflict two damage on a Character when this card enters play. +1 Fighting while you have more {mag} resources than each opponent.	
Probability Soldiers	criticalshift	probability_soldiers_cs	Character	Purists	Agents of the Uncertainty Principle	3	{pur}	{pur}	4			Common	probability soldier agent uncertainty principle	You may flip a coin when this card attacks :: Heads: unturn this card.	
Project Apocalypse	criticalshift	project_apocalypse_cs	Site	Jammers	Doomsday Site	3	{jam}{jam}{jam}{tek}	{jam}		1	5	Rare	project apocalypse doomsday	Unique. Toughness: X. Enters play with one counter. Add a counter at the start of your turn if this card is in your front row. When there are four counters, you win the game. X= the number of counters.	
Rainforest Ruins	criticalshift	rainforest_ruins_cs	Site	Feng Shui Site	Feng Shui Site					1	8	Uncommon	rainforest ruin	+2 Body for each opponent who is closer to victory than you. You may play this card face up at -1 cost for each opponent who is closer to victory than you.	
Reascension Agenda	criticalshift	reascension_agenda_cs	Edge	Ascended	Edge	0	{asc}{tek}					Promo	reascension agenda	Toast It. Opponent’s Events cannot target more than one of your Characters. Sacrifice :: Return a Character from your smoked pile to your hand.	
Reascension Spy	criticalshift	reascension_spy_cs	Character	Ascended	Undercover Salaryman	3	{asc}{asc}	{asc}	1			Uncommon	reascension spy undercover salaryman	Turn and maintain and choose a damaged Character :: Take control of that Character.	
Rebel Without a Cause	criticalshift	rebel_without_a_cause_cs	Character	Jammers	Disaffected Saboteur	2		{jam}{tek}	2			Common	rebel without cause disaffected saboteur	If you have {jam} in your pool, you may discard this card when an opponent's effect causes one or more cards to be returned to play or played from a smoked pile :: Toast one of those cards.	
Reentry Squad	criticalshift	reentry_squad_cs	Character	Jammers	Space Monkeys	3	{jam}{jam}{tek}	{jam}	3			Uncommon	reentry squad space monkey	Mobility. Once per attack, you may pay 1 Power when this card is declared as an attacker :: Until the end of the attack, this card gains +4 Fighting, Guts, and is not smoked when its Fighting is reduced to zero. Smoke it at the end of the attack.	
Rei Okamoto	criticalshift	rei_okamoto_cs	Character	Syndicate	Hacker Mastermind	2	{syn}	{syn}{tek}	2			Uncommon	rei okamoto hacker mastermind	Unique. Influence: 4. Turn :: Change the target of an Event.	
Reprogramming	criticalshift	reprogramming_cs	Event	Syndicate	Event	0	{syn}					Common	reprogramming	Target a Character :: Target's controller chooses whether target takes 4 damage or is canceled until it leaves play.	
Rogue Shaper	criticalshift	rogue_shaper_cs	Character	Four Monarchs	Netherworld Mercenary	4	{mon}{mon}	{mon}	6			Uncommon	rogue shaper netherworld mercenary	Mobility and cannot be intercepted while at the location of a <Netherworld> Site.	
Sacred Heart Hospital	criticalshift	sacred_heart_hospital_cs	Site	Feng Shui Site	Feng Shui Site					1	6	Promo	sacred heart hospital	Unique. Turn :: Heal target Character.	
Safety Third!	criticalshift	safety_third_cs	Event	Jammers	Event	0	{jam}					Common	safety third	Target a Character and flip a coin :: Heads: smoke target. Tails: inflict 1 damage on all Characters you control. {chi} cards are not affected by this card.	
Scramble Suit	criticalshift	scramble_suit_cs	State	High Tech	State of the Art Tech	1	{tek}{tek}					Uncommon	scramble suit art tech	Subject Character cannot be intercepted by Characters controlled by players with cards in their hands. Any player may discard his or her hand when subject turns to attack.	
Secret Plans for World Domination	criticalshift	secret_plans_for_world_domination_cs	Edge	Ascended	Edge	1	{asc}{asc}					Uncommon	secret plan world domination	Limited. Smoke this card if a Feng Shui Site you control is seized. When you seize a Feng Shui Site, gain 1 Power and you may search your deck for a card, reshuffle, and put that card on top of your deck.	
Security Officers	criticalshift	security_officers_cs	Character	Architects of the Flesh	Corporate Cops	1		{arc}	1			Common	security officer corporate cop	Toughness: 1 while you control any other <Cop> Characters.	
Sewer Demon	criticalshift	sewer_demon_cs	Character	Eaters of the Lotus	Noxious Monster	4	{lot}{lot}	{lot}	6			Uncommon	sewer demon noxious monster	Once per turn, you may sacrifice a Character :: Unturn this card.	
Shadowy Mentor (CS)	criticalshift	shadowy_mentor_cs	State	Ascended	State	4	{asc}					Common	shadowy mentor	Play on any Character. You take control of subject Character. Subject gains the designator <Pledged>.	
Shaolin Saboteur	criticalshift	shaolin_saboteur_cs	Character	Guiding Hand	Agent of the Blue Principle	1	{han}	{han}{chi}	1			Common	shaolin saboteur agent blue principle	Turn and maintain :: When target card unturns, it takes 2 damage.	
Shard of the Molten Heart	criticalshift	shard_of_the_molten_heart_cs	Edge	Four Monarchs	Triumvirate Relic Edge	1	{mon}					Promo	shard molten heart triumvirate relic	Unique. Uncopyable. Your other {mon} Edges are not affected by Events. Turn and maintain :: Cancel target Edge.	
Sidekick	criticalshift	sidekick_cs	Character	Dragons	Scrappy Teenager	2	{dra}	{dra}	2			Common	sidekick scrappy teenager	Target another Character when this card enters play. Target gains +1 Fighting while this card is in play. When target is smoked, copy target's rules text onto this card until it leaves play.	
Silverback	criticalshift	silverback_cs	Character	Jammers	Revolutionary Monkey Leader	5	{jam}{jam}{jam}{tek}	{jam}{tek}	8			Rare	silverback revolutionary monkey leader	Unique. Pay Power equal to the cost of a Character this card is about to enter combat with :: Take control of that Character.	
Smugglers	criticalshift	smugglers_cs	Character	Dragons	Black-Market Operators	1	{dra}	{dra}	1			Common	smuggler black market operator	Turn when a Character you control is smoked :: Gain 1 Power.	
Solar Flare	criticalshift	solar_flare_cs	Event	Unaligned	Event	1						Common	solar flare	If you have {mag} {mag} you may inflict 4 damage on target Character. If you have {chi} {chi} you may heal 4 damage from target card. If you have {tek} {tek} you may reveal and/or turn up to 4 target Sites.	
Soul of the Wolf	criticalshift	soul_of_the_wolf_cs	State	Ascended	State	1	{asc}{asc}					Common	soul wolf	Subject Character gains Stealth and +1 Fighting.	
Squadron-Leader Holz	criticalshift	squadronleader_holz_cs	Character	Architects of the Flesh	Retired Soldier	4	{arc}{arc}	{arc}	6			Rare	squadron leader holz retired soldier	Unique. Takes no damage from cards that provide more than 1 resource.	
Street Sensei	criticalshift	street_sensei_cs	Character	Syndicate	Hood Martial Artist	2		{syn}{chi}	2			Common	street sensei hood martial artist	Influence: 1	
Stunt Driving	criticalshift	stunt_driving_cs	Event	Dragons	Death-Defying Event	1	{dra}					Common	stunt driving death defying	Target Character gains Guts and +2 Fighting until the end of the turn.	
Summer Fire Palace	criticalshift	summer_fire_palace_cs	Site	Four Monarchs	Netherworld Site	2	{mon}{mon}	{mon}{mag}{chi}		1	7	Rare	summer fire palace netherworld	Unique. When an attack you declared ends, you may inflict 2 damage on any card.	
Symphonic Disciples	criticalshift	symphonic_disciples_cs	Character	Purists	Insane Orchestra	1		{pur}	1			Common	symphonic disciple insane orchestra	When this card is smoked by an opponent, you may smoke target Edge.	
Taiko Drummer	criticalshift	taiko_drummer_cs	Character	Guiding Hand	Martial Arts Student	2	{han}	{han}{chi}	2			Common	taiko drummer martial art student	Sacrifice :: All your Characters gain +X Fighting until the end of the turn. X= the number of Feng Shui Sites you control minus the number of cards in your Burned for Victory pile.	
Temporal Anomaly	criticalshift	temporal_anomaly_cs	Event	Purists	Event	1	{pur}{pur}{mag}					Uncommon	temporal anomaly	Choose an Edge in your smoked pile or pay the cost of an Edge in an opponent's smoked pile :: Return that Edge to play under your control.	
The Blind	criticalshift	the_blind_cs	Character	Purists	Sorcerer Assassin	3	{pur}{pur}	{pur}{mag}	2			Rare	blind sorcerer assassin	Unique. Assassinate. +X Fighting. Immediately choose an opponent when this card enters play and at the start of each of your turns. X= the number of cards in the chosen player's hand at that time.	
The Gimp	criticalshift	the_gimp_cs	Character	Jammers	Nanotech Mutant	5	{jam}{tek}	{jam}	7			Promo	gimp nanotech mutant	Unique. All Sites at the location of the target of this card's attack are canceled until the end of the turn. Any Character intercepting this card is canceled until the end of the turn.	
The Gray	criticalshift	the_gray_cs	Character	Purists	Spirit of Absence	5	{pur}{pur}{pur}{mag}		7			Rare	gray spirit absence	Unique. Uncopyable. The rules text of all Characters you do not control is considered to be blank. Any opponent may pay you 1 Power :: This card's rules text is blank until the end of the turn.	
The Hand of the Underworld	criticalshift	the_hand_of_the_underworld_cs	Character	Eaters of the Lotus	Killer Demon	2	{lot}{mag}	{lot}{mag}	4			Uncommon	hand underworld killer demon	Unique. Mobility. At the end of the turn in which this card entered play, return it to your hand unless you sacrifice a Character.	
The Hegemeister	criticalshift	the_hegemeister_cs	State	High Tech	Tank State	3	{tek}{tek}					Rare	hegemeister tank	Unique. Vehicle. Subject Character gains +3 Fighting and Mobility. Subject cannot be intercepted by Characters that are not the subject of a Vehicle.	
The Inner Garden	criticalshift	the_inner_garden_cs	Site	Guiding Hand	Site	2	{han}{chi}{chi}	{chi}		1	7	Uncommon	inner garden	Turn :: Return a {chi} State you own to your hand. Turn :: Play a {chi} State at -1 cost.	
The Iron Palace	criticalshift	the_iron_palace_cs	Site	Feng Shui Site	Secret Feng Shui Site					1	7	Rare	iron palace secret	Unique. Turn and maintain :: Target Character gains Toughness: 1.	
The Library of Souls	criticalshift	the_library_of_souls_cs	Site	Eaters of the Lotus	Site	2	{lot}{lot}	{lot}		1	5	Rare	library soul souls	Unique. Once per turn you may target a {lot} Character in your smoked pile and pay Power equal to its cost plus 1 :: Return target to play.	
The Unspoken Name (CS)	criticalshift	the_unspoken_name_cs	Character	Ascended	Pledged Renegade	4	{asc}{asc}{asc}{asc}	{asc}	8			Rare	unspoken name pledged renegade	Unique. Unturn this card when an auction occurs.	
